,Venue Name,Average Rating,Review Count,SkyTrain Station,Latitude,Longitude,ID,Source,Distance
867,Browns Crafthouse Seymour,4.0,44,Waterfront,49.2841724124811,-123.113347974687,EjwUcXo7cw3sogfrGeeoCA,Yelp,129.013483904
868,Jollibee,3.5,8,King George,49.18162299199149,-122.84503,zE_geORmJ27XCXg8m5mfuQ,Yelp,130.95134859625682
869,Boba Time Cafe,4.0,10,Royal Oak Station,49.221257,-122.988502,ZtEb_YGo2X7Ze5x5JEHFmg,Yelp,131.54894560339443
870,Taverna Greka Restaurant,4.0,142,Columbia,49.2049414,-122.9043168,QzMgMLNP7tSFC5IwypS24w,Yelp,131.64247661387122
871,Something Sweet,4.5,6,Royal Oak Station,49.22126169047093,-122.9885044,hdEufNJZzljQsH54jnQtjQ,Yelp,132.07328534324645
872,Yolks,3.5,346,Broadway-City Hall Station,49.2631139,-123.1163529,bJKqZi70hu8g_ctZAAxtJw,Yelp,132.14399739982107
873,Thai Box on Truck,3.5,9,Broadway-City Hall Station,49.2641677270461,-123.115005434393,Xi0O7jV-4Jyt1bEGnJ5IQQ,Yelp,134.42411483934103
874,McDonald's,2.5,41,Renfrew Station,49.2586504172626,-123.043561399797,VLIdR_Es7QSELz1n6yToVg,Yelp,134.79049622778433
875,McDonald's,3.5,22,Broadway-City Hall Station,49.263406,-123.1162947,sQ-HCGCZXBLxaVyvzQu8UQ,Yelp,135.14706854130873
876,Ash Street Bistro,4.5,11,Oakridge-41st Avenue,49.2337381,-123.1182868,ancWqJc7BtHTixOZ4qKxdA,Yelp,135.69030618186358
877,Caffè Artigiano,4.0,1,Broadway-City Hall Station,49.26423028055726,-123.11449449509382,3AQ35gmzHju5isqUwOmUGw,Yelp,137.11995237269818
878,The 515 bar,4.5,2,Granville,49.283842,-123.1144244,CTn2Sg_6r91Y_MkZHp93fg,Yelp,138.23796960296747
879,Yaletown Brewing Company,3.5,461,Yaletown-Roundhouse Station,49.2755483,-123.120817,yg2s2EA9Lnepuz36N7n_0g,Yelp,138.86704669724477
880,DK Chicken,4.0,8,Commercial-Broadway Station,49.26201,-123.07091,4dx9reXFn8EINhbHrBiYgw,Yelp,139.26033159562056
881,Sushi California,3.5,317,Broadway-City Hall Station,49.2630454633729,-123.112614326016,mvCO6pRpfMB0_1GLlwgZRw,Yelp,139.88086914317833
882,Mount Everest Kitchen & Grill,4.5,42,Granville,49.28343057225757,-123.1142148824853,pHLp3uNBUvNbADbh7B3gBw,Yelp,140.0178249685614
883,Hydra Estiatorio,3.5,113,Waterfront,49.2856276,-123.1160679,18J36O-RtwKjemcr8AKadA,Yelp,140.39481858908664
884,Dingding Restaurant,4.0,3,Granville,49.28205874884996,-123.1165684,UYdZNpw-RyGiTe2bZN69Zg,Yelp,140.7022450199323
885,Globe@YVR,3.5,64,Yvr–Airport,49.1947701,-123.176525,oc7RhqznVWFDwa4RRp-94w,Yelp,141.50853908654204
886,Alouette Bistro,4.5,34,Burrard,49.2853,-123.11829,sDmD24fm6R7GVSf4Jn5vdg,Yelp,141.6356800515006
887,McDonald's,2.5,44,Main Street-Science World,49.271917,-123.100716411045,d6uZPjjuWz4_k96JeHTZhw,Yelp,142.0592353876227
888,La Taqueria Pinche Taco Shop,4.0,681,Broadway-City Hall Station,49.263559,-123.112736,6iOAgzJ0DRZNSKA3FSrrOg,Yelp,145.07228680558487
889,Golden Fortune Restaurant,4.0,1,Joyce–Collingwood,49.2396,-123.03102,AP7mnZT3b3LOwI2boArjSA,Yelp,146.55352153489355
890,852 Kitchen,4.5,3,Joyce–Collingwood,49.2396,-123.03102,v4GHQQUmHKnLEL-uOfjcNA,Yelp,146.55352153489355
891,Guu with Otokomae,4.0,377,Waterfront Station,49.2847191,-123.11038556296398,oiuMkUcxnTdzeUpCNmVzWA,Yelp,146.62776578531512
892,Meishan Restaurant,3.5,7,Joyce–Collingwood,49.2396035,-123.0310206,phoBWXZZrPdJb7j0MCwheQ,Yelp,146.89997067983043
893,Pho Herbs,3.5,11,Rupert Station,49.2620349,-123.0332975,178swO-cHgdcgdEdalvr5Q,Yelp,147.20906748107703
894,Sushi High,3.5,222,Rupert Station,49.2620355324915,-123.03320646286,tFDCwxAYAqc1ScraxJHmLQ,Yelp,147.6678742431108
895,Bánh Shop,2.0,60,Yvr–Airport,49.1947575,-123.1764086,t2aeMArQJ3NchW_FRAj57Q,Yelp,148.56460588622434
896,Say Y Limon at YVR,0.0,0,Yvr–Airport,49.1947575,-123.1764082,WI-WKfOvI3No5p5JZtI7GA,Yelp,148.59110626635692
897,Bahn Shop,2.5,15,Yvr–Airport,49.1947575,-123.1764082,VU2vl5gDj02jLCdI3RZBDg,Yelp,148.59110626635692
898,Pajo's Fish & Chips,3.0,23,Yvr–Airport,49.1947575,-123.1764082,8hIZQ9K-Mwt35PV6d3RpUA,Yelp,148.59110626635692
899,Japadog,4.5,17,Yvr–Airport,49.1947575,-123.1764082,D-Ntb2rfy6B8pgUt9Fs52w,Yelp,148.59110626635692
901,Glowbal,3.0,499,Vancouver City Centre,49.2815627886161,-123.117092920094,hf4T7aZ67pk6e8r4juQbEA,Yelp,149.36900699420997
902,Teriyaki boys,4.5,3,Bridgeport Station,49.1942459272583,-123.126660995185,yJT-DuQNzc9WsbPldCB-VQ,Yelp,149.68191353921253
903,Buddha Chay Restaurant,4.5,8,Yaletown-Roundhouse Station,49.27425875418606,-123.1239674,_F94SBenBRQjumDQ0snVEA,Yelp,150.3071193417585
904,Chopsticks,3.5,2,Bridgeport Station,49.1963530925291,-123.127707850421,4PdphMBh7sSdvVddDfDOAg,Yelp,150.718677192842
905,Heritage Asian Eatery,4.0,87,Broadway-City Hall Station,49.26287,-123.11247,gdSAYWUI2MTgrk08r_OZSg,Yelp,150.9197615602652
906,Tacofino Oasis,4.0,34,Burrard,49.2868613,-123.11964959325348,bWmgiuAxZC60YoE1IgMiHg,Yelp,150.9511838560614
907,Subway,2.0,14,Joyce–Collingwood,49.2371631,-123.0327201,GWJl9wO1s9LxA1IMB4pOuQ,Yelp,151.61361935993156
908,Stefanos Restaurant,3.5,85,Columbia,49.2054199,-122.90424,inoemvvt0Pw1iJWypxGWzg,Yelp,151.76696671060188
909,Patsara Thai Restaurant,4.0,117,Columbia,49.204305,-122.908055,15ooDuvh1fQYmq7LE_pvhw,Yelp,151.99702754909728
910,Cafe Club,5.0,2,Burrard,49.28469416399001,-123.1218406,zWthqmG0QIoa8T8h8aXwFw,Yelp,152.34336018285663
911,Guu Toramasa,4.0,4,Vancouver City Centre,49.281099,-123.118641,GGHgH3FXwEFDfTr37dqtkQ,Yelp,152.37332733802512
912,Cafe & Life Co.,4.5,12,Olympic Village Station,49.265218,-123.116184,sJ-mEiS2A5aFje7v3dhI4w,Yelp,152.59012126873654
913,Japanese Bistro Kamome,4.0,44,Joyce–Collingwood,49.2371553,-123.0327306,VECCQMciCK3mK1EFcC4P4g,Yelp,152.7349022784199
914,Totoan Donburi,4.0,3,Granville,49.281931,-123.1164358706352,8Y23AZPLiFGopyjtY0wH0w,Yelp,152.90655341552494
915,Big Fish Sushie,0.0,0,Rupert Station,49.2620349,-123.032786,_vzhWNxbo41atUWVoRqfWQ,Yelp,153.12380278083015
916,350F Chicken,4.5,8,Rupert Station,49.262091,-123.033357,_urPMCzkwTxoUg1NgTijHA,Yelp,153.3527450643114
917,Bovine,4.5,38,Burrard,49.2868799,-123.11962,ME4x6MC86Z-Ewc1pT0JWKg,Yelp,153.5238819909966
918,La Forêt - Royal Oak,4.5,7,Royal Oak Station,49.2203,-122.98637,-_KJ2CQCbaRen3KVOvPyFw,Yelp,154.82321158242542
919,Papa Johns Pizza,3.0,7,Gilmore Station,49.264298,-123.011767,PkT-STIptzF-_YQ7CN-X1w,Yelp,154.94634425984987
920,Miku,4.5,2185,Waterfront Station,49.28691753455261,-123.11276314110472,4EV_ZcQmjAmP3pmO-_nb2A,Yelp,155.32102290390736
921,Saku,4.5,213,Broadway-City Hall Station,49.2631006,-123.11667523250104,XAH2HpuUUtu7CUO26pbs4w,Yelp,155.32217085351525
922,Bread x Butter Cafe,4.0,43,Burrard,49.2841611,-123.1199654,HfNW-ry8xbddfmsKZolL7Q,Yelp,155.71408736115046
923,Quiznos,1.5,8,Gilmore Station,49.26433951194406,-123.0117149230339,dWrwlePNznkkgu8Z8zK2Qg,Yelp,156.18838895697948
924,Eats At The Pier,4.0,2,Columbia,49.203834,-122.904587,3N10LLLbg39Z33o84_9v8w,Yelp,156.65881019575994
925,Moose's Down Under,4.0,145,Waterfront,49.285638,-123.11634,fypxzyH9vQ3yO8mBTmiMqA,Yelp,159.3059964686461
926,Stock and Supply,4.0,21,Waterfront,49.28416,-123.1127,sTBkQcgxwzJCxYLErBct2A,Yelp,159.43893008501996
927,Green Bean Café,1.5,31,Yvr–Airport,49.1947594,-123.1762466,lG3sx3tP_qpadkJCR36v8A,Yelp,159.45148943573182
928,Hudson News and Euro Café,2.0,9,Yvr–Airport,49.1947594,-123.1762466,iNcmjuxz6X1Ikg48_-zvow,Yelp,159.45148943573182
929,Urban Crave,3.5,5,Yvr–Airport,49.1953406823519,-123.176913738667,LgREkZUmUgMo96AFUWlgPQ,Yelp,159.98795331470296
930,Pho Kitchen,2.5,43,Renfrew Station,49.2596365,-123.0434793,slBGJOdBV1KHzNoWf2e2FQ,Yelp,160.09556561973997
931,LIFT Bar & Grill,2.0,52,Yvr–Airport,49.1947359,-123.1762176,85Y5NBxu29KJtXE7SCrwqg,Yelp,160.42582138724
932,Hanami,2.0,92,Yvr–Airport,49.1947359,-123.1762176,mb8yh5_vE1cfysDG-3UWNA,Yelp,160.42582138724
933,White Spot,3.0,106,Gilmore Station,49.2663969,-123.0139369,_jSauhLdsK1qdFt-uPyuKg,Yelp,161.16445113681803
934,Elisa,4.0,193,Yaletown-Roundhouse Station,49.2759562,-123.1213608,rVuC98hyTNLaxtr5Y8rH9A,Yelp,163.31526622588984
935,Tim Hortons,3.0,15,Yvr–Airport,49.1956782769222,-123.178164186496,KWelR9jkWL7kvw7qYbuZHA,Yelp,163.6106112156077
936,Samurai Sushi House,3.0,185,Oakridge-41st Avenue,49.2317543,-123.1159442,Kxx3sqXvcPLrcPJRCdQQmw,Yelp,163.88186466705642
937,Curry Express,2.5,5,Oakridge-41st Avenue,49.2317505,-123.1159439,qJrhk7etGKWcwZbk09sX1A,Yelp,164.29032808315196
938,Zio's,3.5,3,Bridgeport Station,49.1964726035251,-123.127803410912,FqX6PFlEk3rOIWPaQu91TQ,Yelp,164.41238311811074
939,Freshii,3.5,17,Renfrew Station,49.2595264758114,-123.043309903618,9M0fMCFxHpROv_VaUNvMmw,Yelp,165.300036255441
940,Mama's Rice Bowl,4.5,8,Gilmore Station,49.2650908,-123.0159267,gFXFePsF-qLOpkRwOQSYyg,Yelp,166.12908487677498
941,The Loft at Earls Yaletown,3.5,16,Yaletown-Roundhouse Station,49.2757263,-123.1205521,qypochrDOaMZCqAO8KPLVw,Yelp,166.21681017270456
942,TAKO,4.0,217,Stadium-Chinatown,49.278816,-123.1078822,z2tHNBxoQ-_CoczbhzLNrQ,Yelp,167.59377568572816
943,Palate Kitchen,4.0,100,Waterfront,49.286331,-123.1157402,9QJ5_oSo5dl5Xi8fZ_vddg,Yelp,167.95310880331297
944,Lemon Fusion Kitchen and Bar,4.0,6,Vancouver City Centre,49.281725,-123.116595,5UfvdzxoEB4FH__hgrs9yw,Yelp,168.1312435167736
945,Panago Pizza,1.5,3,King George,49.18143,-122.84375,nL31wEb0GwerTqDOCpUpBw,Yelp,169.38260977019365
946,Hokkaido Ramen Santouka,4.0,222,Broadway-City Hall Station,49.263127,-123.1168917,nkDZY5xqihF3XtZMzzfqqg,Yelp,171.21293421071434
947,Monaco Cafe,4.0,1,Waterfront Station,49.28448390649068,-123.1102826727737,PtieNw8PLNj8veTh_8qbQQ,Yelp,171.25066236850353
948,BahirSay Restaurant,0.0,0,Joyce–Collingwood,49.2396147,-123.0303294,CYH1pYvFisL6CKvBIOKa3Q,Yelp,172.65998225749286
949,1931 Gallery Bistro,3.5,50,Vancouver City Centre,49.2830721,-123.1208098,n7cBSlfu_utOVK3QZCCWrQ,Yelp,172.89407726108405
950,The Second Floor Bistro,5.0,3,Renfrew Station,49.2603455,-123.044426,0xD7_zj2b5UslZQIzrs4xw,Yelp,174.61101404287334
951,Columbia Street Sandwich,4.5,25,Columbia,49.2034109,-122.9071758,CwPOk30ExOXmLsqxCR39ug,Yelp,174.93253008084008
952,The Buffet,2.5,137,Bridgeport Station,49.1959936891153,-123.128362202496,m_Tu4PBV7adWCsuwOrCT8g,Yelp,175.19612521852602
953,Wendy's,4.0,8,Yvr–Airport,49.19456030000001,-123.1806823,vkRP1vfTfksbkliXc5Mv0A,Yelp,179.4158079962646
954,La Ruota,4.0,14,Broadway-City Hall Station,49.26457006285351,-123.1152291,cK5zMngEMDKVpMDMwrmbdg,Yelp,181.85832336283752
955,Ekki Sushi,4.5,4,Main Street-Science World,49.27377,-123.09797,Z3Kyy6z55tOup6VpIVR8fw,Yelp,185.0281929755782
956,A&W,2.5,7,Main Street-Science World,49.273979,-123.098073,kMyChmXf4ecKjj-JA2pcRA,Yelp,187.992962408808
957,Taishoken Ramen,3.5,255,Stadium-Chinatown,49.2807168,-123.1078017,rOHGRHbyDcwLEbDn0lIejg,Yelp,188.73226570018875
958,Izumo Sushi Japenese Restaurant,3.5,24,King George,49.18446,-122.84419,VR_gPbMRvHokSExk3Qj32w,Yelp,190.78305023664635
959,Suzette's Deli,4.0,21,Gilmore Station,49.2650527524569,-123.016274457504,m62WMGVJ8FlmCCvlLkHm9Q,Yelp,191.00375776779495
960,Panaderia Latina Bakery,4.0,41,Joyce–Collingwood,49.2397551,-123.0301858,_p-tArwFIttOGQ8g7wLr5g,Yelp,191.40656089836452
961,Cactus Club Cafe,3.5,143,Broadway-City Hall Station,49.2633734327403,-123.117130327243,u-tcnG8zdDG8QWYTctxyfg,Yelp,192.5148422107801
962,Pizza Rubato Napoletana,4.5,8,Broadway-City Hall Station,49.2635503,-123.1170685,gcJAIjEHewjOi87obm6gXg,Yelp,193.4599876670601
963,Kyle's Café,3.5,30,Commercial-Broadway Station,49.260969,-123.070094,2KcGg4og_5ViWNs2WyKIdQ,Yelp,194.15809914978664
964,Sushi Taku,4.5,80,Joyce–Collingwood,49.2397816,-123.0301601,KfSeskh1ZH685ordhPUNFA,Yelp,194.8847877438594
965,Blue Water Cafe,4.5,1054,Yaletown-Roundhouse Station,49.2761945,-123.1209935,gt1BSfVFvzI-qHdJ3LUZug,Yelp,196.68921946061892
966,Sushi Bang,2.5,26,Broadway-City Hall Station,49.2647407188872,-123.115054406226,NVofN3fRewOZ1SY04F2DpQ,Yelp,197.3904264846212
967,Subway,2.5,6,Marine Drive Station,49.2089702,-123.1195441,TfVX4WQAfNyGffz0t7ZIkA,Yelp,199.18766244539705
968,Bonjour Banh Mi,4.5,28,Oakridge-41st Avenue,49.2348674,-123.1158155,6WoGCiP2UWXo18xaxjKFMg,Yelp,199.6745720011627
969,A1 Italian Pizza,1.0,1,King George,49.18446,-122.84377,3pB5GeNB3At9qWbkRa44Rw,Yelp,200.06203420958897
970,Sky Pizza,0.0,0,King George,49.18446,-122.84377,8FIzy3HmINd0ALO6UM4t2g,Yelp,200.06203420958897
971,Nightshade,4.5,22,Yaletown-Roundhouse Station,49.27604,-123.12042,tHc6x1Kuj9qkbZYUTTzkQg,Yelp,200.23212487662988
972,Loku Japanese Cuisine,3.5,27,Commercial-Broadway Station,49.264412,-123.0695951,vLnt37_PWcAiTvw-SJIJMQ,Yelp,200.6226824168463
973,Jamjar - Folk Lebanese Food,4.0,256,Commercial-Broadway Station,49.264412,-123.0695951,OHdcby7tM50qyOOcV9nrvA,Yelp,200.6226824168463
974,The Roof,4.0,80,Burrard,49.2843582,-123.1222877,NRItgoGiQEH1PyAgBmG6dQ,Yelp,201.2185479504474
975,Carls Jr,2.0,20,Yvr–Airport,49.19597911547,-123.177575803121,E2oqDVVEiPOZVmNWTG_FzA,Yelp,203.2792524332515
976,Einstein Wrap House,4.5,64,Stadium-Chinatown,49.2805722985681,-123.10739481519,7QxNOgk7pezCzruH8jL45w,Yelp,203.78559360081897
977,Bubble House,0.0,0,Oakridge-41st Avenue,49.2349076,-123.1158114,hWI4SoyGfzJz3vrJykzATA,Yelp,204.0290246304202
978,Deer Alley Restaurant,4.5,5,Waterfront,49.28537,-123.11709,tgAwAFsRuVWNhfYnqxkLeQ,Yelp,206.0664084842979
979,Johnnie Fox's Irish Pub,4.0,117,Main Street-Science World,49.27142,-123.10129,O9KCg8IfPtbNSlk7M0OdSQ,Yelp,206.40579859389825
980,Juno Provisions,4.0,13,Commercial-Broadway Station,49.26440881423837,-123.07001609355213,9ltXAbwXKZa7FECq9tdGgg,Yelp,206.4745327110579
981,B House,4.5,20,Commercial-Broadway Station,49.264473795087,-123.069533295929,t9g6KKmAl0dgsftMxGpXPA,Yelp,206.92312949337864
982,Sushi Yen,3.5,25,Columbia,49.2038975160565,-122.908591367304,XGQjmcePWSe6ecC3P-kt0w,Yelp,207.0472494043141
983,Wally's Burgers,0.0,0,Columbia,49.2036642,-122.9083619,nGlkqIERxAnF2sAPDmt8Dw,Yelp,207.80592634419847
984,Wabukuro,4.5,7,Stadium-Chinatown,49.27916,-123.10704,LRGDX7adkuh9JMM2vufYvw,Yelp,208.30394802280696
985,Meat & Bread,4.0,213,Burrard,49.2872146,-123.1188744,BdHvzCsxbLCErx36UcnMZQ,Yelp,208.4313919581924
986,Thierry,4.0,940,Burrard,49.2848818,-123.1228949,KXCXaF5qimmtKKqnPc_LQA,Yelp,208.95801967000244
987,Tokyo In April,4.5,47,Stadium-Chinatown,49.2806813,-123.1073936,ecN9xzc80xkm9XOFNCUDmw,Yelp,210.27305327189487
988,Kim Son Trading,0.0,0,29th Avenue Station,49.24601,-123.04733,D6QbIyqQyCdc9cLqxqwVYw,Yelp,211.7740874293373
989,De Dutch,2.5,40,Olympic Village Station,49.2673825,-123.112985,n_jcZ9i-HIqFXHGd5he9jw,Yelp,212.91024136635335
990,Okeya Kyujiro,5.0,7,Yaletown-Roundhouse Station,49.27581579131156,-123.1197521,9DIct6R794tApbOtdHafXA,Yelp,213.10544675071375
991,Coasters Coffee,0.0,0,Columbia,49.20435909515937,-122.9090041723834,clXgsYaHWVSTmtynYUUtGQ,Yelp,215.84034714679132
992,Tsuki Sushi Bar,4.0,196,Stadium-Chinatown,49.2809829711914,-123.10765838623,CjQMcgDgX_RdpSNby266oA,Yelp,216.14038305372415
993,The Poke Guy,4.5,206,Waterfront Station,49.2837389,-123.1120629,Oy9MJpvvmvueeCF9XQRKXw,Yelp,216.8837935982984
994,Ruex Cafe & Bar,4.5,28,King George,49.1808237,-122.8448423,mmkBstStyZbHwG_yM2ozqw,Yelp,218.7562954854889
995,Ustaad G76,0.0,0,King George,49.18460034413741,-122.8435927,ylFvqeE_ocbtWTDbB4A0Nw,Yelp,219.4350142863269
996,Heritage Asian Eatery,3.5,187,Burrard,49.2874921,-123.1208077,GCX0cJOKflUQLp2Q3P4Dag,Yelp,220.0426213992382
997,ZAC.ZAC Japanese Curry House,4.0,96,Vancouver City Centre,49.2804712,-123.1186985,QA89npzfKP8-Qd2sGIKfTA,Yelp,222.2549273001997
998,Traditional Nata,0.0,0,King George,49.1807873,-122.8449408,_fP9Mhdd4qMWCc7mT4A9Mg,Yelp,223.02337010104608
999,Provence Marinaside,3.5,360,Yaletown-Roundhouse Station,49.2733385,-123.1194637,yRjZg5jkJP6fZDxl15BWQA,Yelp,223.672455476698
1000,The Butcher & Bullock,3.5,106,Burrard,49.28628,-123.1173056,_FilivvpCbfT3vac3P_oiA,Yelp,225.23177157756808
1001,Subway,1.5,5,Main Street-Science World,49.2751966,-123.1001291,AIv4dHPkvIJu4oiK0UKBPA,Yelp,225.6952508691145
1002,Pho Twin Restaurant,0.0,0,King George,49.1848044,-122.8452151,k8yRYONNeT6g1In4Ycl9vA,Yelp,225.95218753830807
1003,Caffe Cittadella,4.0,157,Olympic Village Station,49.26480938663551,-123.11726668221056,UkSNdIF54dvas25eh_CmFw,Yelp,226.5126733462588
1004,Encore Suite,4.5,3,Stadium-Chinatown,49.2776420028873,-123.109174971689,C94-kFxcgmJGG6t1pLxDZQ,Yelp,227.15198431959683
1005,gastronomia Italia,5.0,4,Columbia,49.20325393435578,-122.90812679573745,5vn9H_JGrXW--N7eyZUcbg,Yelp,227.52365644222044
1006,Freshiii,2.5,6,Yvr–Airport,49.1961614759379,-123.177316100068,PD8mB9nzgqR3SMij3w39kA,Yelp,228.0020195179945
1007,ARC Restaurant,4.0,167,Waterfront Station,49.2872868,-123.1137298,W2WQDWey3ycXfRdfDShuAA,Yelp,228.31416200639637
1008,OEB Breakfast Co. Yaletown,4.5,724,Yaletown-Roundhouse Station,49.2734341,-123.1192724,QmkGDL-8zexdKV3Xcn8ZYg,Yelp,229.1030745161506
1009,Joy Sushi,4.0,49,Gilmore Station,49.2643086657704,-123.010636587766,qMCWNp7-77fjOdhX3TsPKA,Yelp,230.06654479626025
1010,Browns Socialhouse QE Theatre,4.0,35,Stadium-Chinatown,49.28022,-123.11287,suqB3S2tjRqg_4UR7Ji3cA,Yelp,230.74968137995927
1011,Indian Delicacy,4.5,104,Burrard,49.28749,-123.12141,ykzWuSC4W5zFO6k0hdItcQ,Yelp,232.4923469265344
1012,The Dirty Apron,2.5,2,Yvr–Airport,49.196122,-123.176977,b0DIeJLmRsk-sZLSLE5g_A,Yelp,232.65888960164912
1013,Salmon N Bannock On The Fly,4.5,5,Yvr–Airport,49.196122,-123.176977,RZRAufWmmXFuj7wPWR96uQ,Yelp,232.65888960164912
1014,Rc Cafe & Deli,0.0,0,Gilmore Station,49.2641591,-123.0166357,ePGdXXXGs-5ztMhqDyeqng,Yelp,234.5073576747928
1015,Vlassis Souvlaki & Greek Taverna,3.5,18,King George,49.1849282,-122.8445654,nA8cRCCdMhp1TCqFvhAlaQ,Yelp,238.2652558583715
1016,Rogue Kitchen & Wetbar,3.5,144,Broadway-City Hall Station,49.263047,-123.117827,JcxSnoXt1q6LdSEgwJsdRQ,Yelp,238.5395678428531
1017,Bodega On Main,4.0,211,Main Street-Science World,49.2752787,-123.0997112,a_uX_ffrbXsWgUpD5pjW7g,Yelp,238.79487223589655
1018,Caveman Cafe,4.5,271,Stadium-Chinatown,49.280802324947445,-123.10703500282293,ljnjap6GNVMvS1DNzgDOYA,Yelp,239.41948321323432
1019,Acquafarina,4.0,15,Granville,49.28119252835717,-123.11539859159646,XdQafgsosjlMoewEHGQvkg,Yelp,239.44901250623488
1020,Bento Sushi,0.0,0,Rupert Station,49.25925,-123.03585,TNiK_yAgHEjSrWDgnTBmhA,Yelp,242.4353822374917
1021,Nuba in Yaletown,4.0,100,Yaletown-Roundhouse Station,49.27592284071101,-123.1245237819059,0bfwNvbJ58pO3TTkZIcr1A,Yelp,242.66848839249445
1022,Boston Pizza,2.5,62,Rupert Station,49.2587663,-123.0318496,6NeFivDLWJCoP-8l3Bo3Bg,Yelp,242.90165628048985
1023,Thai Hang,2.5,24,Yvr–Airport,49.1943054,-123.1749191,lqKJxvqwNVcfulH09MEFmw,Yelp,243.9216705730345
1024,Pholicious,4.5,149,Granville,49.28297,-123.11279,0c96ecE3bOTmgZscx-GAUA,Yelp,245.1477808091302
1025,Japadog,4.0,835,Vancouver City Centre,49.2802668,-123.1184049,a7YBnJsJUSg5AnfDM9ZmYg,Yelp,245.35948552443577
1026,Pizzeria Ludica,3.5,35,Columbia,49.2040696455815,-122.909304314068,w-VJz3Z5bABl9P-0HAbygg,Yelp,246.11008852735787
1027,The Story Cafe,4.0,153,Bridgeport Station,49.193649,-123.1279051,3H63O0o-PXy7yW3MtJznOQ,Yelp,248.8365613077147
1028,A&W,0.0,0,Yvr–Airport,49.193716529250025,-123.18166271165668,EmrB1CrrGL-2xOggeb98AQ,Yelp,252.34925501685848
1029,The Greek By Anatoli,4.0,253,Yaletown-Roundhouse Station,49.276285,-123.1197178,DhWNZXfKSlUxMcQQ6EUkMA,Yelp,252.52867233632
1030,Medina Cafe,4.0,2580,Vancouver City Centre,49.2804429972571,-123.117036269849,VPqWLp9kMiZEbctCebIZUA,Yelp,252.6613396419956
1031,Black Frog Eatery,4.0,213,Waterfront Station,49.284598,-123.108687,MWerlIaV9pIcFpWsrtC-cg,Yelp,253.92797780488985
1032,Belvedere Cafe,4.0,3,Main Street-Science World,49.273353,-123.10388,yQs7xYkya4WECsh0PpIyOQ,Yelp,256.8892391227927
1033,Banter Room,3.5,118,Yaletown-Roundhouse Station,49.2763185,-123.1196683,tcMvdTNquoTxdDY-o2IsZw,Yelp,257.68860647346867
1034,Bread Garden Urban Cafe,3.0,3,Yvr–Airport,49.1945454,-123.1747399,NCkKMn7ybzJeKH63Qf_iHg,Yelp,259.4225473050936
1035,Stanley Park Taphouse,3.5,24,Yvr–Airport,49.19216459665226,-123.18002341349252,WDifyi3ePvHVb2msg2LOZw,Yelp,260.4692619703521
1036,Regal Mansion Cuisine Seafood Restaurant,4.0,27,Broadway-City Hall Station,49.26099858201743,-123.11651119496848,1ghN_fDAOTYW_9jlD6payg,Yelp,264.29601900780284
1037,Mimi’s Cafe,3.5,3,Gilmore Station,49.2659231,-123.010311,2MKgjYSbwSetaQaUu2fKZQ,Yelp,264.62851957110627
1038,Baby Dhal Roti Shop,4.0,21,Commercial-Broadway Station,49.26029225937164,-123.0700069132788,dw501Yz4kj8x1a4OafG1Cg,Yelp,265.1282864041494
1039,Holy Chow,4.5,41,Waterfront,49.28317639999999,-123.1122509,tlf2fI5FOm8KUCgy73qhSQ,Yelp,265.17330824987096
1040,Bubble Waffle Cafe,4.0,19,Broadway-City Hall Station,49.26086,-123.11629,NAP1sxQaytZs9HPAP9o5cQ,Yelp,269.45709711339794
1041,Bali Thai,4.5,91,Stadium-Chinatown,49.2802711224293,-123.106226601714,IzV22QQpDf3bRgkilWI9Yg,Yelp,269.5460102613764
1042,Showcase Restaurant & Bar,4.0,127,Burrard,49.2879858,-123.1204414,WPrY9K874pABkAqSxO17nw,Yelp,271.08547885861896
1043,Royal Tandoori Indian Restaurant,3.5,93,Columbia,49.20512,-122.90983,_WICh0ltcNabYR-nJ8upRA,Yelp,271.5223720802136
1044,Kamei on Broadway,4.0,16,Broadway-City Hall Station,49.263643,-123.118152,ziQqb3wVR0WHCOyFiw2XmQ,Yelp,271.70981149875456
1045,Nightingale,4.0,466,Burrard,49.2874110331456,-123.117770967577,hDQmMvYXpLVXwhXSu9HsOQ,Yelp,271.7219544341599
1046,Redbeef Noodle Express,2.0,1,Columbia,49.2050509643874,-122.909854235382,627oUZNQTwYO_TNnJmQStQ,Yelp,272.45494974560427
1047,Hive Cafe,4.5,44,Columbia,49.2026375,-122.9078103,IS6qXTdFkFh0YAzTlMDpdg,Yelp,272.4612198855512
1048,Victoria Pulse Trading Corporation,0.0,0,Main Street-Science World,49.27556,-123.10126,HCQi2M1EKhDc3Xgk7ZESdg,Yelp,273.61775087356096
1049,Tractor,3.5,27,Broadway-City Hall Station,49.2634674383775,-123.118251698812,YH_jjPE1ieLSGC-YqJk0Lw,Yelp,274.3160139966983
1050,Enzo's Cafe,4.0,2,Rupert Station,49.2583351135254,-123.032333374023,iBZ0Cqn6ay40YqWDj-qPmg,Yelp,274.81481195574065
1051,Tacofino Yaletown,4.0,165,Yaletown-Roundhouse Station,49.2764357,-123.1194951,xOqfvlf_oVeAcqj2xHrx1w,Yelp,275.7459472556246
1052,Triple O's,2.5,13,Main Street-Science World,49.2733,-123.104152,IBdHOY6rdXMV-eFt72YzJg,Yelp,276.20018392878274
